rank,university,位置,score,logo_path,logo_url
149,埃克塞特大学,英国,50.5,logos_cn/埃克塞特大学-m.jpg,https://www.qschina.cn/sites/default/files/the-university-of-exeter_204_small.jpg
149,滑铁卢大学,加拿大,50.5,logos_cn/滑铁卢大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-waterloo_670_small.jpg
151,卡迪夫大学,英国,50.4,logos_cn/卡迪夫大学-m.jpg,https://www.qschina.cn/sites/default/files/cardiff-university_592560cf2aeae70239af4ae6_small.jpg
151,维也纳大学,奥地利,50.4,logos_cn/维也纳大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-vienna_652_small.jpg
151,约克大学,英国,50.4,logos_cn/约克大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-york_689_small.jpg
154,罗切斯特大学,美国,50.3,logos_cn/罗切斯特大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-rochester_592560cf2aeae70239af4c96_small.jpg
155,奥胡斯大学,丹麦,50.2,logos_cn/奥胡斯大学-m.jpg,https://www.qschina.cn/sites/default/files/aarhus-university_592560cf2aeae70239af4a8a_small.jpg
156,汉阳大学,韩国,49.8,logos_cn/汉阳大学-m.jpg,https://www.qschina.cn/sites/default/files/hanyang-university_250_small.jpg
157,密歇根州立大学,美国,49.7,logos_cn/密歇根州立大学-m.jpg,https://www.qschina.cn/sites/default/files/michigan-state-university_402_small.jpg
158,马里兰大学，学院公园,美国,49.5,logos_cn/马里兰大学，学院公园-m.jpg,https://www.qschina.cn/sites/default/files/university-of-maryland-college-park_393_small.jpg
159,柏林工业大学,德国,49.3,logos_cn/柏林工业大学-m.jpg,https://www.qschina.cn/sites/default/files/technische-universitt-berlin-tu-berlin_595_small.jpg
160,埃默里大学,美国,48.6,logos_cn/埃默里大学-m.jpg,https://www.qschina.cn/sites/default/files/emory-university_185_small.jpg
161,凯斯西储大学,美国,48.2,logos_cn/凯斯西储大学-m.jpg,https://www.qschina.cn/sites/default/files/case-western-reserve-university_102_small.jpg
161,蒙特雷科技大学,墨西哥,48.2,logos_cn/蒙特雷科技大学-m.jpg,https://www.qschina.cn/sites/default/files/instituto-tecnolgico-y-de-estudios-superiores-de-monterrey_592560cf2aeae70239af4cd6_small.jpg
163,法赫德法国石油和矿物大学（KFUPM）,沙特阿拉伯,48.1,logos_cn/法赫德法国石油和矿物大学（KFUPM）-m.jpg,https://www.qschina.cn/sites/default/files/king-fahd-university-of-petroleum-minerals_779_small.jpg
163,匹兹堡大学,美国,48.1,logos_cn/匹兹堡大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-pittsburgh_500_small.jpg
165,亚琛工业大学,德国,48,logos_cn/亚琛工业大学-m.jpg,https://www.qschina.cn/sites/default/files/rwth-aachen-university_4_small.jpg
166,博洛尼亚大学,意大利,47.7,logos_cn/博洛尼亚大学-m.jpg,https://www.qschina.cn/sites/default/files/alma-mater-studiorum-university-of-bologna_592560cf2aeae70239af4ac0_small.jpg
166,巴斯大学,英国,47.7,logos_cn/巴斯大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-bath_47_small.jpg
168,德州农工大学,美国,47.6,logos_cn/德州农工大学-m.jpg,https://www.qschina.cn/sites/default/files/texas-am-university_592560cf2aeae70239af4ce2_small.jpg
168,巴塞罗那大学,西班牙,47.6,logos_cn/巴塞罗那大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-barcelona_592560cf2aeae70239af4aaf_small.jpg
